isbn,likes,rating,title,user_id,user_name,author,mean_rating,num_ratings,num_reviews
1616201347,166,4,An American Marriage,54886546,Lindsay - Traveling Sister,Tayari Jones,3.98,134415,13895
1616201347,158,1,An American Marriage,54776477,Ashley Gallegos,Tayari Jones,3.98,134415,13895
1616201347,144,4,An American Marriage,4685500,Angela M,Tayari Jones,3.98,134415,13895
1616201347,126,4,An American Marriage,17957823,Erin,Tayari Jones,3.98,134415,13895
1616201347,126,3,An American Marriage,58160628,Emily (Books with Emily Fox),Tayari Jones,3.98,134415,13895
1616201347,125,5,An American Marriage,4146551,Kelli,Tayari Jones,3.98,134415,13895
1616201347,130,4,An American Marriage,9472704,Linda,Tayari Jones,3.98,134415,13895
1616201347,116,2,An American Marriage,4593541,Barry Pierce,Tayari Jones,3.98,134415,13895
1616201347,105,5,An American Marriage,106692,Cheri,Tayari Jones,3.98,134415,13895
1616201347,103,4,An American Marriage,2795921,Justin,Tayari Jones,3.98,134415,13895
1616201347,102,4,An American Marriage,4514828,Susanne Strong,Tayari Jones,3.98,134415,13895
1616201347,97,5,An American Marriage,4125660,Liz,Tayari Jones,3.98,134415,13895
1616201347,100,5,An American Marriage,12851291,Karen,Tayari Jones,3.98,134415,13895
1616201347,96,4,An American Marriage,5464046,PorshaJo,Tayari Jones,3.98,134415,13895
1616201347,92,5,An American Marriage,23082940,Justin Tate,Tayari Jones,3.98,134415,13895
1616201347,85,4,An American Marriage,1880531,Carol (Bookaria),Tayari Jones,3.98,134415,13895
1616201347,81,1,An American Marriage,11183856,Kelly (and the Book Boar),Tayari Jones,3.98,134415,13895
1616201347,81,4,An American Marriage,4271946,Jessica Woodbury,Tayari Jones,3.98,134415,13895
1616201347,88,5,An American Marriage,32799998,Erin,Tayari Jones,3.98,134415,13895
1616201347,85,3,An American Marriage,7668522,Carol,Tayari Jones,3.98,134415,13895
1616201347,79,4,An American Marriage,1277371,Marialyce,Tayari Jones,3.98,134415,13895
1616201347,76,5,An American Marriage,1381728,Maxwell,Tayari Jones,3.98,134415,13895
1616201347,74,4,An American Marriage,2120450,Julie Ehlers,Tayari Jones,3.98,134415,13895
1616201347,75,5,An American Marriage,3643764,Esil,Tayari Jones,3.98,134415,13895
1616201347,70,5,An American Marriage,4739465,Monica,Tayari Jones,3.98,134415,13895
1616201347,65,4,An American Marriage,53419883,Scarlett Readz and Runz....Through Novel Time & Distance,Tayari Jones,3.98,134415,13895
1616201347,63,4,An American Marriage,68030,Jenny (Reading Envy),Tayari Jones,3.98,134415,13895
1616201347,63,4,An American Marriage,1826682,Trish,Tayari Jones,3.98,134415,13895
1616201347,56,4,An American Marriage,1384944,Ron Charles,Tayari Jones,3.98,134415,13895
